971.898000	972.128261	5.041769E-4	1.133853E-2	200.146200	6751818.000000	6751846.000000	-28.000000
971.885000	972.118303	5.022698E-4	1.130324E-2	200.042900	6756316.000000	6756345.000000	-29.000000
971.876000	972.108422	5.001046E-4	1.126158E-2	200.186000	6760813.000000	6760840.000000	-27.000000
971.866000	972.098464	4.962364E-4	1.118220E-2	200.296800	6765314.000000	6765343.000000	-29.000000
971.859000	972.088583	4.964224E-4	1.119217E-2	200.337300	6769807.000000	6769835.000000	-28.000000
971.849000	972.078702	4.970404E-4	1.121308E-2	200.149500	6774307.000000	6774331.000000	-24.000000
971.840000	972.068821	5.025502E-4	1.134463E-2	200.103000	6778802.000000	6778832.000000	-30.000000
971.831000	972.058862	5.041997E-4	1.138755E-2	200.123700	6783297.000000	6783329.000000	-32.000000
971.822000	972.048980	5.060374E-4	1.143279E-2	200.023700	6787802.000000	6787832.000000	-30.000000
971.810000	972.039021	5.036153E-4	1.137816E-2	199.918300	6792310.000000	6792341.000000	-31.000000
971.800000	972.029139	5.013668E-4	1.132922E-2	199.806700	6796808.000000	6796836.000000	-28.000000
971.791000	972.019102	4.998026E-4	1.129173E-2	199.756800	6801306.000000	6801335.000000	-29.000000
971.783000	972.009142	4.979034E-4	1.124553E-2	199.734500	6805803.000000	6805832.000000	-29.000000
971.773000	971.999493	4.981989E-4	1.124550E-2	199.692700	6810189.000000	6810268.000000	-79.000000
971.763000	971.989611	4.989364E-4	1.125143E-2	199.839500	6814706.000000	6814734.000000	-28.000000
971.755000	971.979651	5.047126E-4	1.137775E-2	199.909700	6819201.000000	6819229.000000	-28.000000
971.745000	971.969768	5.081666E-4	1.145697E-2	199.887900	6823699.000000	6823727.000000	-28.000000
971.736000	971.959886	5.079143E-4	1.144763E-2	199.866500	6828193.000000	6828218.000000	-25.000000
971.723000	971.949925	5.055253E-4	1.139038E-2	199.799900	6832694.000000	6832723.000000	-29.000000
971.715000	971.939964	5.040335E-4	1.135746E-2	199.748700	6837090.000000	6837158.000000	-68.000000
971.704000	971.930081	5.017818E-4	1.129644E-2	199.773600	6841593.000000	6841617.000000	-24.000000
971.696000	971.920198	4.992293E-4	1.124156E-2	199.980600	6846089.000000	6846116.000000	-27.000000
971.686000	971.910392	5.019382E-4	1.129971E-2	199.988100	6850489.000000	6850516.000000	-27.000000
971.677000	971.900664	5.039407E-4	1.134632E-2	199.949000	6854986.000000	6855010.000000	-24.000000
971.669000	971.890858	5.081890E-4	1.144366E-2	199.873400	6859392.000000	6859419.000000	-27.000000
971.661000	971.880974	5.072065E-4	1.142400E-2	199.800500	6863792.000000	6863822.000000	-30.000000
971.662000	971.871168	4.924260E-4	1.109161E-2	199.746700	6868289.000000	6868316.000000	-27.000000
971.650000	971.861440	4.919089E-4	1.108290E-2	199.734900	6872787.000000	6872817.000000	-30.000000
971.640000	971.851555	4.881752E-4	1.099890E-2	199.748400	6877283.000000	6877313.000000	-30.000000
971.627000	971.841904	4.866297E-4	1.096692E-2	199.796200	6881676.000000	6881751.000000	-75.000000
971.622000	971.832020	4.846199E-4	1.092193E-2	199.851600	6886181.000000	6886211.000000	-30.000000
971.614000	971.822368	4.843980E-4	2.273373E-2	199.848000	6890681.000000	6890707.000000	-26.000000
971.597000	971.813184	4.895010E-4	1.103393E-2	200.215200	6930279.000000	6930232.000000	47.000000
971.585000	971.803377	4.947271E-4	1.114881E-2	200.271800	6934681.000000	6934709.000000	-28.000000
971.576000	971.793569	-7.996055E-1	1.111176E-2	200.122900	6939065.000000	6939095.000000	-30.000000
971.567000	971.783684	4.929325E-4	1.110062E-2	200.173400	6943465.000000	6943529.000000	-64.000000
971.557000	971.774110	4.898196E-4	1.102464E-2	200.080200	6947968.000000	6947998.000000	-30.000000
971.537000	971.756129	4.879604E-4	1.097035E-2	200.003500	7014863.000000	7014890.000000	-27.000000
971.529000	971.746321	4.887543E-4	1.098199E-2	199.998900	7019357.000000	7019385.000000	-28.000000
971.517000	971.736435	4.937820E-4	1.108774E-2	200.128400	7023759.000000	7023787.000000	-28.000000
971.497000	971.716662	4.994789E-4	1.120673E-2	199.986100	7032659.000000	7032686.000000	-27.000000
971.488000	971.706853	4.966213E-4	1.113816E-2	199.893100	7037047.000000	7037118.000000	-71.000000
971.479000	971.697045	4.954030E-4	1.111150E-2	199.871900	7041557.000000	7041585.000000	-28.000000
971.462000	971.680774	4.920792E-4	1.103687E-2	200.434000	7093944.000000	7093968.000000	-24.000000
971.454000	971.671121	4.917831E-4	1.103159E-2	200.331100	7098330.000000	7098409.000000	-79.000000
971.444000	971.661311	4.934802E-4	1.107137E-2	200.365700	7102845.000000	7102871.000000	-26.000000
971.436000	971.651502	1.545712E-2	2.276469E+2	200.445600	7107232.000000	7107262.000000	-30.000000
971.426000	971.641692	4.998547E-4	1.122106E-2	200.396000	7111742.000000	7111772.000000	-30.000000
971.414000	971.631883	5.019717E-4	1.127523E-2	200.235700	7116238.000000	7116269.000000	-31.000000
971.406000	971.621917	4.989680E-4	1.121061E-2	200.043700	7120633.000000	7120701.000000	-68.000000
971.396000	971.612107	4.979691E-4	1.119249E-2	199.935300	7125016.000000	7125097.000000	-81.000000
971.386000	971.602297	4.952694E-4	1.113655E-2	199.850700	7129528.000000	7129556.000000	-28.000000
971.367000	971.585323	4.949004E-4	1.113094E-2	199.971500	7173720.000000	7173744.000000	-24.000000
971.357000	971.575435	4.966675E-4	1.117080E-2	199.949600	7178124.000000	7178152.000000	-28.000000
971.347000	971.565624	5.013149E-4	1.127387E-2	199.830900	7182624.000000	7182650.000000	-26.000000
971.338000	971.555735	5.015976E-4	1.127979E-2	199.786200	7187118.000000	7187147.000000	-29.000000
971.328000	971.545924	5.023995E-4	1.129646E-2	199.897800	7191519.000000	7191547.000000	-28.000000
971.318000	971.536113	4.984047E-4	1.120348E-2	199.839700	7195911.000000	7195980.000000	-69.000000
971.307000	971.526224	4.969913E-4	1.117028E-2	199.957300	7200421.000000	7200448.000000	-27.000000
971.298000	971.516490	4.964295E-4	1.115353E-2	199.955000	7204812.000000	7204880.000000	-68.000000
971.288000	971.506757	4.959968E-4	1.114098E-2	199.889600	7209318.000000	7209345.000000	-27.000000
971.280000	971.496867	4.982227E-4	1.118202E-2	199.823200	7213813.000000	7213842.000000	-29.000000
971.270000	971.486977	4.990404E-4	1.119667E-2	199.817900	7218314.000000	7218341.000000	-27.000000
971.261000	971.477087	5.033144E-4	1.129185E-2	199.772800	7222810.000000	7222839.000000	-29.000000
971.251000	971.467353	5.027071E-4	1.127573E-2	199.751700	7227202.000000	7227279.000000	-77.000000
971.241000	971.457463	5.010330E-4	1.124170E-2	199.748900	7231705.000000	7231732.000000	-27.000000
971.232000	971.447650	4.975168E-4	2.093081E-2	199.871600	7236203.000000	7236233.000000	-30.000000
971.221000	971.437760	4.960743E-4	1.113453E-2	199.966600	7240702.000000	7240731.000000	-29.000000
971.213000	971.427947	4.973029E-4	1.116341E-2	200.108100	7245196.000000	7245225.000000	-29.000000
971.203000	971.417978	4.970855E-4	1.116096E-2	200.109200	7249603.000000	7249629.000000	-26.000000
971.195000	971.408087	4.997322E-4	1.122139E-2	199.993800	7254005.000000	7254030.000000	-25.000000
971.183000	971.398274	5.021379E-4	1.127884E-2	200.062800	7258397.000000	7258460.000000	-63.000000
971.175000	971.388461	5.060795E-4	1.136792E-2	200.145200	7262901.000000	7262927.000000	-26.000000
971.166000	971.378570	5.043489E-4	1.133048E-2	200.081800	7267399.000000	7267425.000000	-26.000000
971.155000	971.368756	5.031177E-4	1.130433E-2	200.021600	7271800.000000	7271828.000000	-28.000000
971.147000	971.358942	5.008046E-4	1.125080E-2	199.922200	7276204.000000	7276231.000000	-27.000000
971.136000	971.349128	5.007764E-4	1.124852E-2	199.867400	7280605.000000	7280633.000000	-28.000000
971.128000	971.339236	5.015390E-4	1.126137E-2	200.006300	7284996.000000	7285060.000000	-64.000000
971.118000	971.329422	5.019620E-4	1.126702E-2	200.125000	7289503.000000	7289533.000000	-30.000000
971.110000	971.319763	5.055218E-4	1.134189E-2	200.161400	7294001.000000	7294031.000000	-30.000000
971.098000	971.309949	5.074527E-4	1.137893E-2	200.326300	7298499.000000	7298530.000000	-31.000000
971.091000	971.300212	5.104685E-4	1.144020E-2	200.319800	7302995.000000	7303026.000000	-31.000000
971.080000	971.290397	5.075019E-4	1.136591E-2	200.263600	7307492.000000	7307519.000000	-27.000000
971.073000	971.280505	5.062785E-4	1.133155E-2	200.293300	7311990.000000	7312018.000000	-28.000000
971.062000	971.270689	5.033955E-4	1.125866E-2	200.130200	7316485.000000	7316514.000000	-29.000000
971.053000	971.261030	5.040519E-4	1.126473E-2	200.167000	7320885.000000	7320951.000000	-66.000000
971.043000	971.251137	5.042036E-4	1.126264E-2	200.236400	7325384.000000	7325450.000000	-66.000000
971.034000	971.241321	5.043552E-4	1.125901E-2	200.122700	7329883.000000	7329913.000000	-30.000000
971.024000	971.231506	5.077055E-4	1.132843E-2	200.010500	7334282.000000	7334351.000000	-69.000000
971.014000	971.221768	5.090064E-4	1.135304E-2	199.946200	7338778.000000	7338807.000000	-29.000000
971.006000	971.211874	5.104473E-4	1.138277E-2	199.844500	7343181.000000	7343208.000000	-27.000000
970.995000	971.201980	5.058777E-4	1.128083E-2	199.815200	7347579.000000	7347607.000000	-28.000000
970.986000	971.192086	5.035767E-4	1.123094E-2	199.810800	7351986.000000	7352014.000000	-28.000000
970.975000	971.182269	4.026493E-4	1.121027E-2	199.760900	7356383.000000	7356415.000000	-32.000000
970.968000	971.172375	5.031608E-4	1.122432E-2	199.715200	7360888.000000	7360918.000000	-30.000000
970.957000	971.162558	5.040608E-4	1.124639E-2	199.684600	7365383.000000	7365409.000000	-26.000000
970.949000	971.152663	5.048259E-4	1.126688E-2	199.690200	7369880.000000	7369909.000000	-29.000000
970.939000	971.142846	5.089954E-4	1.136231E-2	199.737300	7374381.000000	7374406.000000	-25.000000
970.930000	971.133029	5.098116E-4	1.138408E-2	199.813200	7378873.000000	7378902.000000	-29.000000
970.920000	971.123134	5.104631E-4	1.140285E-2	200.023800	7383373.000000	7383402.000000	-29.000000
970.901000	971.103499	5.058323E-4	1.130614E-2	199.903600	7392270.000000	7392299.000000	-29.000000
970.891000	971.093759	5.051586E-4	1.129232E-2	199.900800	7396773.000000	7396802.000000	-29.000000
970.884000	971.083786	5.065036E-4	1.132412E-2	199.938200	7401263.000000	7401294.000000	-31.000000
970.874000	971.073968	5.062967E-4	1.131913E-2	200.035800	7405661.000000	7405744.000000	-83.000000
970.866000	971.064150	5.082354E-4	1.136102E-2	200.096900	7410166.000000	7410195.000000	-29.000000
970.854000	971.054487	5.112827E-4	1.142616E-2	200.253600	7414667.000000	7414694.000000	-27.000000
970.846000	971.044591	5.116729E-4	1.143339E-2	200.186100	7419163.000000	7419192.000000	-29.000000
970.836000	971.034772	5.113235E-4	1.142300E-2	200.179300	7423663.000000	7423693.000000	-30.000000
970.827000	971.025109	5.067398E-4	1.131777E-2	200.308200	7428172.000000	7428202.000000	-30.000000
970.817000	971.015290	5.065248E-4	1.130980E-2	200.340400	7432669.000000	7432698.000000	-29.000000
970.809000	971.005316	5.052958E-4	1.128012E-2	200.392500	7437065.000000	7437131.000000	-66.000000
970.799000	970.995341	5.069054E-4	1.131343E-2	200.292100	7441564.000000	7441595.000000	-31.000000
970.789000	970.985521	8.756516E-2	1.130022E-2	200.284600	7445960.000000	7445989.000000	-29.000000
970.780000	970.975702	5.085199E-4	1.134532E-2	200.155600	7450467.000000	7450496.000000	-29.000000
970.770000	970.965726	5.110147E-4	1.139973E-2	200.031900	7454857.000000	7454921.000000	-64.000000
970.761000	970.955907	5.104740E-4	1.138910E-2	200.047300	7459360.000000	7459385.000000	-25.000000
970.743000	970.960115	5.039933E-4	1.124769E-2	199.954600	7517047.000000	7517075.000000	-28.000000
970.732000	970.950295	5.050073E-4	1.127027E-2	199.949500	7521445.000000	7521509.000000	-64.000000
970.725000	970.940397	5.043764E-4	1.125779E-2	200.096700	7525948.000000	7525977.000000	-29.000000
970.714000	970.930577	5.060622E-4	1.129675E-2	199.975500	7530447.000000	7530475.000000	-28.000000
970.707000	970.920757	5.058056E-4	1.128851E-2	199.867100	7534944.000000	7534974.000000	-30.000000
970.697000	970.910937	5.088532E-4	1.135541E-2	199.788200	7539438.000000	7539466.000000	-28.000000
970.689000	970.901038	5.110317E-4	1.140869E-2	199.897600	7543939.000000	7543970.000000	-31.000000
970.678000	970.891295	5.113212E-4	1.140677E-2	199.972800	7548437.000000	7548463.000000	-26.000000
